"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0AH90","2019-07-16 00:00:00","660.000","0.000","0.000","21.000","0.990","937.500","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","18.900",""
"C0W150","2019-07-16 00:00:00","42.000","248.000","1.100","27.800","0.990","1002.000","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","27.000",""
"C0F000","2019-07-16 00:00:00","273.000","310.000","0.300","26.600","1.000","975.300","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","25.400",""
"C0K410","2019-07-16 00:00:00","20.000","103.000","0.300","28.900","0.840","1003.400","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","27.000",""
"C0R140","2019-07-16 00:00:00","740.000","153.000","0.500","23.500","0.990","928.900","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","21.700",""
"C0V800","2019-07-16 00:00:00","256.000","0.000","0.100","26.900","0.920","976.600","-99.000","0.000","-99.000","-99.000","-99.000","34.700","","25.100",""
"C0S830","2019-07-16 00:00:00","288.000","19.000","1.700","26.600","0.800","976.200","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","25.900",""
"C0S920","2019-07-16 00:00:00","98.000","303.000","0.600","25.900","0.920","991.100","-99.000","4.000","-99.000","-99.000","-99.000","33.000","","24.700",""
"C0V640","2019-07-16 00:00:00","35.000","71.000","0.800","29.700","0.850","1002.400","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","27.400",""
"C0AH80","2019-07-16 00:00:00","68.000","0.000","0.000","26.000","0.900","998.800","-99.000","0.000","-99.000","-99.000","-99.000","34.500","","24.100",""
"C0K250","2019-07-16 00:00:00","12.000","0.000","0.000","26.900","0.970","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","25.200",""
"C0I410","2019-07-16 00:00:00","180.000","0.000","0.200","28.400","0.820","986.400","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","25.400",""
"C0M410","2019-07-16 00:00:00","245.000","339.000","1.000","26.200","1.000","975.800","-99.000","0.000","-99.000","-99.000","-99.000","34.600","","24.500",""
"C0F9Z0","2019-07-16 00:00:00","3193.000","25.000","3.200","11.100","0.800","697.400","-99.000","0.000","-99.000","-99.000","-99.000","20.300","","10.600",""
"C0G810","2019-07-16 00:00:00","26.000","311.000","0.800","29.300","-99.000","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","34.400","","27.200",""
"C0U650","2019-07-16 00:00:00","442.000","0.000","0.100","24.400","0.940","958.800","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","24.100",""
"C0D660","2019-07-16 00:00:00","65.000","0.000","0.000","28.700","0.860","999.600","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","27.300",""
"C0E540","2019-07-16 00:00:00","32.000","193.000","0.800","27.000","0.930","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","25.700",""
"C0W170","2019-07-16 00:00:00","42.000","123.000","0.500","26.700","0.920","1001.300","-99.000","0.500","-99.000","-99.000","-99.000","29.000","","25.000",""
"C0Z150","2019-07-16 00:00:00","27.000","0.000","0.000","27.300","0.910","1005.200","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","25.900",""
"C0S840","2019-07-16 00:00:00","22.000","291.000","1.000","27.900","0.880","1005.800","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","24.700",""
"C0H9A0","2019-07-16 00:00:00","1595.000","184.000","0.400","19.500","0.990","844.000","-99.000","0.500","-99.000","-99.000","-99.000","27.500","","15.700",""
"C0Z300","2019-07-16 00:00:00","182.000","0.000","0.000","26.600","0.940","988.200","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","24.400",""
"C0G730","2019-07-16 00:00:00","27.000","347.000","0.500","28.300","0.950","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","27.200",""
"C0V730","2019-07-16 00:00:00","33.000","17.000","0.900","29.900","0.870","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","27.800",""
"C0SA00","2019-07-16 00:00:00","466.000","296.000","0.700","24.200","0.950","955.100","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","21.900",""
"C0S900","2019-07-16 00:00:00","27.000","103.000","0.800","28.600","0.770","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","27.200",""
"C0C480","2019-07-16 00:00:00","105.000","0.000","0.000","28.600","0.800","994.900","-99.000","0.000","-99.000","-99.000","-99.000","35.900","","28.300",""
"C0V720","2019-07-16 00:00:00","15.000","293.000","0.700","30.400","0.830","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","28.700",""
"C0UA60","2019-07-16 00:00:00","566.000","180.000","1.100","23.500","0.980","945.600","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","22.500",""
"C0A980","2019-07-16 00:00:00","11.000","113.000","0.400","29.400","0.660","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","27.000",""
"C0C670","2019-07-16 00:00:00","250.000","225.000","1.800","26.400","0.850","979.500","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","26.000",""
"C0K550","2019-07-16 00:00:00","15.000","0.000","0.000","28.500","0.890","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","26.600",""
"C0R350","2019-07-16 00:00:00","35.000","4.000","1.300","26.400","-99.000","1001.800","-99.000","0.500","-99.000","-99.000","-99.000","32.200","","25.800",""
"C0T9F0","2019-07-16 00:00:00","251.000","0.000","0.000","25.200","0.930","980.200","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","24.700",""
"C0O970","2019-07-16 00:00:00","71.000","100.000","1.500","26.400","1.000","998.800","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","24.900",""
"C0D390","2019-07-16 00:00:00","146.000","0.000","0.000","26.400","0.900","989.300","-99.000","0.000","-99.000","-99.000","-99.000","35.000","","25.000",""
"C0E430","2019-07-16 00:00:00","258.000","185.000","0.500","25.600","0.910","981.900","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","24.400",""
"C0O990","2019-07-16 00:00:00","18.000","146.000","0.800","27.900","0.990","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","25.800",""
"C0G890","2019-07-16 00:00:00","24.000","289.000","1.400","29.500","0.970","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","28.400",""
"CM0010","2019-07-16 00:00:00","68.000","120.000","0.300","27.100","-99.000","999.600","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","25.900",""
"C0K500","2019-07-16 00:00:00","12.000","103.000","0.500","28.300","0.930","1004.200","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","27.200",""
"C0X260","2019-07-16 00:00:00","39.000","116.000","0.600","28.700","0.850","1002.600","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","26.600",""
"C0ACA0","2019-07-16 00:00:00","25.000","243.000","0.500","29.300","0.750","1002.800","-99.000","1.000","-99.000","-99.000","-99.000","33.600","","27.900",""
"C0X180","2019-07-16 00:00:00","62.000","113.000","0.600","28.000","0.950","998.900","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","26.200",""
"C0F930","2019-07-16 00:00:00","100.000","0.000","0.000","27.200","1.000","995.600","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","27.100",""
"C0I010","2019-07-16 00:00:00","1562.000","97.000","0.900","19.600","0.800","846.400","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","17.500",""
"C0R190","2019-07-16 00:00:00","32.000","0.000","0.000","27.700","0.960","1001.900","-99.000","5.000","-99.000","-99.000","-99.000","35.500","","25.500",""
"C0E420","2019-07-16 00:00:00","19.000","0.000","0.000","28.300","0.870","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","27.000",""
"C0W160","2019-07-16 00:00:00","49.000","247.000","3.200","26.800","0.950","998.300","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","26.200",""
"C0I460","2019-07-16 00:00:00","110.000","203.000","1.000","28.900","0.820","994.600","-99.000","0.000","-99.000","-99.000","-99.000","35.000","","26.900",""
"C0A9F0","2019-07-16 00:00:00","35.000","0.000","0.000","29.800","0.710","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","34.900","","27.300",""
"C0F9A0","2019-07-16 00:00:00","425.000","268.000","0.700","26.600","0.880","959.500","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","24.200",""
"C0O950","2019-07-16 00:00:00","4.000","0.000","0.000","29.100","0.860","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","27.500",""
"C0AH70","2019-07-16 00:00:00","34.000","255.000","0.500","29.600","0.640","1003.300","-99.000","0.000","-99.000","-99.000","-99.000","35.300","","28.100",""
"C0V250","2019-07-16 00:00:00","298.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0U980","2019-07-16 00:00:00","573.000","183.000","0.900","23.100","1.000","945.200","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","22.000",""
"C0S740","2019-07-16 00:00:00","289.000","14.000","0.500","25.900","0.870","975.700","-99.000","0.000","-99.000","-99.000","-99.000","34.800","","24.300",""
"C0A940","2019-07-16 00:00:00","49.000","0.000","0.000","25.400","0.940","1001.600","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","24.700",""
"C0A920","2019-07-16 00:00:00","196.000","0.000","0.000","27.400","0.770","984.500","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","25.600",""
"C0T870","2019-07-16 00:00:00","135.000","0.000","0.100","23.900","0.960","992.300","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","22.300",""
"C0O930","2019-07-16 00:00:00","69.000","48.000","0.400","27.700","0.970","999.100","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","25.500",""
"C0C460","2019-07-16 00:00:00","482.000","0.000","0.000","22.300","0.980","954.900","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","22.300",""
"C0E520","2019-07-16 00:00:00","320.000","89.000","0.600","24.700","1.000","971.900","-99.000","0.000","-99.000","-99.000","-99.000","35.600","","24.600",""
"C0T9D0","2019-07-16 00:00:00","7.000","0.000","0.100","25.300","0.990","1007.200","-99.000","0.000","-99.000","-99.000","-99.000","34.400","","24.700",""
"C0I390","2019-07-16 00:00:00","1184.000","0.000","0.200","22.300","0.840","883.200","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","17.500",""
"C0B020","2019-07-16 00:00:00","86.000","100.000","3.500","27.300","0.990","995.200","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","26.000",""
"CM0170","2019-07-16 00:00:00","106.000","0.000","0.000","27.800","0.860","995.600","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","24.600",""
"C0F860","2019-07-16 00:00:00","2215.000","191.000","0.500","14.900","1.000","780.700","-99.000","0.000","-99.000","-99.000","-99.000","25.200","","11.500",""
"C0U890","2019-07-16 00:00:00","116.000","231.000","1.100","26.900","0.950","995.300","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","25.000",""
"C0G800","2019-07-16 00:00:00","15.000","0.000","0.000","29.500","0.880","1004.700","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","27.000",""
"C0F850","2019-07-16 00:00:00","379.000","127.000","0.300","26.700","0.860","964.300","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","24.100",""
"C0AH50","2019-07-16 00:00:00","275.000","139.000","0.700","27.600","0.990","976.200","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","26.700",""
"C0Z160","2019-07-16 00:00:00","124.000","152.000","0.300","26.800","0.850","994.600","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","18.900",""
"C0R540","2019-07-16 00:00:00","17.000","62.000","1.300","28.800","0.820","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","27.400",""
"C0K480","2019-07-16 00:00:00","56.000","274.000","0.500","29.100","0.840","1000.100","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","27.300",""
"C0H890","2019-07-16 00:00:00","440.000","275.000","0.900","26.500","0.870","957.800","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","24.000",""
"C0S770","2019-07-16 00:00:00","375.000","37.000","0.300","25.500","0.910","965.200","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","23.000",""
"C0X230","2019-07-16 00:00:00","29.000","0.000","0.200","28.500","0.870","1004.500","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","26.800",""
"C0B010","2019-07-16 00:00:00","38.000","252.000","1.600","26.800","0.900","999.800","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","25.700",""
"C0R490","2019-07-16 00:00:00","49.000","56.000","1.700","28.700","0.880","1000.400","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","27.100",""
"C0V440","2019-07-16 00:00:00","27.000","345.000","1.000","28.900","0.770","1002.500","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","26.400",""
"C0SA40","2019-07-16 00:00:00","200.000","334.000","0.400","26.800","0.840","984.900","-99.000","0.000","-99.000","-99.000","-99.000","34.700","","25.000",""
"C0Z280","2019-07-16 00:00:00","224.000","97.000","0.700","25.600","0.880","983.000","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","23.800",""
"C0Z070","2019-07-16 00:00:00","247.000","0.000","0.100","25.900","0.950","979.700","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","24.000",""
"C0T9N0","2019-07-16 00:00:00","261.000","355.000","0.700","26.500","0.850","978.300","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","24.000",""
"C0K470","2019-07-16 00:00:00","97.000","92.000","0.700","27.200","0.960","995.700","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","25.700",""
"C0V650","2019-07-16 00:00:00","28.000","293.000","1.200","29.900","0.790","1004.800","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","27.300",""
"C0H9C0","2019-07-16 00:00:00","3402.000","77.000","1.000","10.300","0.710","677.900","-99.000","0.000","-99.000","-99.000","-99.000","17.200","","9.100",""
"C0U780","2019-07-16 00:00:00","15.000","263.000","0.600","28.300","0.810","1005.800","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","26.500",""
"C0U760","2019-07-16 00:00:00","22.000","0.000","0.000","25.200","0.990","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","24.400",""
"C0X290","2019-07-16 00:00:00","10.000","248.000","0.900","29.400","0.820","1005.300","-99.000","1.500","-99.000","-99.000","-99.000","31.900","","27.600",""
"C0R420","2019-07-16 00:00:00","504.000","67.000","2.300","23.900","-99.000","947.100","-99.000","0.500","-99.000","-99.000","-99.000","28.900","","22.600",""
"C0E830","2019-07-16 00:00:00","37.000","0.000","0.100","28.800","0.840","1002.300","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","28.400",""
"C0K330","2019-07-16 00:00:00","38.000","0.000","0.000","29.000","0.830","1002.000","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","27.000",""
"C0M660","2019-07-16 00:00:00","40.000","0.000","0.000","29.000","0.870","1002.600","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","26.900",""
"C0D580","2019-07-16 00:00:00","120.000","0.000","0.000","25.600","0.960","993.300","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","24.700",""
"C0R640","2019-07-16 00:00:00","21.000","289.000","1.100","29.500","0.860","1004.500","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","28.100",""
"C0E810","2019-07-16 00:00:00","53.000","177.000","0.400","26.500","0.970","1001.500","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","25.400",""
"C0G830","2019-07-16 00:00:00","27.000","0.000","0.000","29.200","0.980","1002.400","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","27.100",""
"C0A550","2019-07-16 00:00:00","422.000","0.000","0.000","24.100","1.000","961.300","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","21.300",""
"C0G750","2019-07-16 00:00:00","31.000","0.000","0.200","28.500","0.880","1004.100","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","27.000",""
"C0Z270","2019-07-16 00:00:00","343.000","0.000","0.000","25.300","0.900","970.000","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","23.900",""
"C0UA30","2019-07-16 00:00:00","1397.000","183.000","0.600","19.300","0.990","859.400","-99.000","16.000","-99.000","-99.000","-99.000","25.100","","18.400",""
"C0I080","2019-07-16 00:00:00","536.000","0.000","0.000","25.100","0.900","951.000","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","21.500",""
"C0UA00","2019-07-16 00:00:00","392.000","151.000","0.600","24.400","0.990","965.300","-99.000","0.000","-99.000","-99.000","-99.000","36.600","","22.100",""
"C0AD40","2019-07-16 00:00:00","32.000","171.000","0.400","26.000","0.920","1003.100","-99.000","6.000","-99.000","-99.000","-99.000","35.000","","25.800",""
"C0S660","2019-07-16 00:00:00","794.000","240.000","0.400","23.200","0.890","922.300","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","19.500",""
"C0M640","2019-07-16 00:00:00","155.000","311.000","0.500","27.800","0.860","989.200","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","26.000",""
"C0UA10","2019-07-16 00:00:00","1711.000","329.000","1.000","17.000","1.000","830.900","-99.000","0.000","-99.000","-99.000","-99.000","24.900","","15.400",""
"C0V770","2019-07-16 00:00:00","26.000","352.000","0.800","29.500","0.950","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","27.300",""
"C0E730","2019-07-16 00:00:00","26.000","135.000","1.100","28.700","0.830","1002.800","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","26.600",""
"C0V810","2019-07-16 00:00:00","32.000","306.000","1.500","29.700","0.820","1001.300","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","28.300",""
"C0A9C0","2019-07-16 00:00:00","35.000","0.000","0.000","28.600","0.740","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","34.400","","26.700",""
"C0X310","2019-07-16 00:00:00","9.000","220.000","1.100","29.500","0.790","1006.000","-99.000","5.500","-99.000","-99.000","-99.000","30.500","","26.900",""
"C0K280","2019-07-16 00:00:00","23.000","263.000","0.300","27.600","0.950","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","26.300",""
